,time,vt
0,0.1,1.1060405178279562
1,0.11,0.9899322714366997
2,0.12,0.8834898023370392
3,0.13,0.7863005684026544
4,0.13999999999999999,0.6979549046505529
5,0.14999999999999997,0.6180462655620805
6,0.15999999999999998,0.5461702934788571
7,0.16999999999999998,0.4819237756888835
8,0.17999999999999997,0.424905481487293
9,0.18999999999999995,0.3747142783568607
10,0.19999999999999996,0.3309503289018261
11,0.20999999999999996,0.29321422447724665
12,0.21999999999999995,0.26110742460975495
13,0.22999999999999995,0.23423123299455748
14,0.23999999999999994,0.21218755807087775
15,0.24999999999999992,0.19457855206700267
16,0.2599999999999999,0.18100672804300827
17,0.2699999999999999,0.17057863072419768
18,0.2799999999999999,0.16136282443763808
19,0.2899999999999999,0.15308521754484658
20,0.29999999999999993,0.14562706088587374
21,0.30999999999999994,0.13888728697034677
22,0.3199999999999999,0.13277883545171443
23,0.32999999999999985,0.1272265272178822
24,0.33999999999999986,0.12216614577408852
25,0.34999999999999987,0.11754175257986138
26,0.3599999999999999,0.11330499285384307
27,0.3699999999999999,0.10941340395205768
28,0.3799999999999999,0.10583066103931517
29,0.3899999999999999,0.10252463054600858
30,0.3999999999999998,0.09946689505705048
31,0.4099999999999998,0.09663313870587872
32,0.4199999999999998,0.09400149549269393
33,0.4299999999999998,0.09155271584519337
34,0.43999999999999984,0.08926973121118056
35,0.44999999999999984,0.0871376854760082
36,0.45999999999999985,0.0851429607767484
37,0.46999999999999986,0.08327354714811215
38,0.47999999999999976,0.08151894140758366
39,0.48999999999999977,0.07986949925203587
40,0.4999999999999998,0.07831650318550115
41,0.5099999999999998,0.07685239603369562
42,0.5199999999999998,0.07547026327619367
43,0.5299999999999998,0.07416352668867197
44,0.5399999999999998,0.07292660499412869
45,0.5499999999999998,0.07175455933412915
46,0.5599999999999997,0.07064249788609148
47,0.5699999999999997,0.06958607366007304
48,0.5799999999999997,0.06858167030088008
49,0.5899999999999997,0.06762555935491898
50,0.5999999999999998,0.06671452161379267
51,0.6099999999999998,0.06584551082092349
52,0.6199999999999998,0.06501596437226849
53,0.6299999999999997,0.06422332557855502
54,0.6399999999999997,0.06346514508631648
55,0.6499999999999997,0.06273953138459354
56,0.6599999999999997,0.062044318256308614
57,0.6699999999999997,0.06137789636630231
58,0.6799999999999997,0.060738450039551785
59,0.6899999999999997,0.06012445864419454
60,0.6999999999999996,0.059534474315449046
61,0.7099999999999996,0.058967179037715756
62,0.7199999999999996,0.05842142509096652
63,0.7299999999999996,0.057895877794379796
64,0.7399999999999997,0.057389624932510014
65,0.7499999999999997,0.05690152322733167
66,0.7599999999999997,0.05643079753957608
67,0.7699999999999997,0.05597643617571757
68,0.7799999999999997,0.0555376668903372
69,0.7899999999999996,0.0551136547719368
70,0.7999999999999996,0.05470383195351415
71,0.8099999999999996,0.0543074144208283
72,0.8199999999999996,0.05392382413519226
73,0.8299999999999996,0.0535525213717299
74,0.8399999999999996,0.05319280177814088
75,0.8499999999999996,0.05284414223874378
76,0.8599999999999995,0.052506195276473315
77,0.8699999999999996,0.0521783637561446
78,0.8799999999999996,0.05186031868831059
79,0.8899999999999996,0.05155153970120271
80,0.8999999999999996,0.051251688705701896
81,0.9099999999999996,0.05096039430411199
82,0.9199999999999996,0.050677242416009995
83,0.9299999999999996,0.050402012813195445
84,0.9399999999999996,0.05013430342312927
85,0.9499999999999995,0.04987385292311737
86,0.9599999999999995,0.0496203451971619
87,0.9699999999999995,0.04937348818371808
