,time,vt
0,0.1,1.1306645042716132
1,0.11,1.0139772879356717
2,0.12,0.9067969554704728
3,0.13,0.8087336389414681
4,0.13999999999999999,0.7193973803813911
5,0.14999999999999997,0.6384006962292387
6,0.15999999999999998,0.5653560723088056
7,0.16999999999999998,0.49987636785593303
8,0.17999999999999997,0.4415750805001462
9,0.18999999999999995,0.3900657743857922
10,0.19999999999999996,0.34496263830515483
11,0.20999999999999996,0.3058798379215302
12,0.21999999999999995,0.27243151533295046
13,0.22999999999999995,0.2442324034588554
14,0.23999999999999994,0.22089666112122136
15,0.24999999999999992,0.2020390995786575
16,0.2599999999999999,0.18727422662496174
17,0.2699999999999999,0.17612283703368886
18,0.2799999999999999,0.1666614780732089
19,0.2899999999999999,0.1581546565519553
20,0.29999999999999993,0.15048310046504063
21,0.30999999999999994,0.14354421730743816
22,0.3199999999999999,0.13725008179989334
23,0.32999999999999985,0.13152471649920588
24,0.33999999999999986,0.12630267714520058
25,0.34999999999999987,0.12152715955029528
26,0.3599999999999999,0.11714896609214254
27,0.3699999999999999,0.11312533368409551
28,0.3799999999999999,0.10941875696677068
29,0.3899999999999999,0.10599659121192065
30,0.3999999999999998,0.10283015863815848
31,0.4099999999999998,0.09989395687984895
32,0.4199999999999998,0.09716615930731581
33,0.4299999999999998,0.09462678945931077
34,0.43999999999999984,0.09225847740735771
35,0.44999999999999984,0.09004580949376063
36,0.45999999999999985,0.08797518002108032
37,0.46999999999999986,0.08603390699323644
38,0.47999999999999976,0.08421129814817147
39,0.48999999999999977,0.08249752707160672
40,0.4999999999999998,0.08088354929900493
41,0.5099999999999998,0.07936154302390971
42,0.5199999999999998,0.07792430831587498
43,0.5299999999999998,0.07656521217640658
44,0.5399999999999998,0.07527868484129842
45,0.5499999999999998,0.07405924748481452
46,0.5599999999999997,0.07290189379874311
47,0.5699999999999997,0.07180249293843177
48,0.5799999999999997,0.07075689558796755
49,0.5899999999999997,0.06976143745265163
50,0.5999999999999998,0.06881276354756781
51,0.6099999999999998,0.06790795008752717
52,0.6199999999999998,0.0670438727306011
53,0.6299999999999997,0.06621812242387587
54,0.6399999999999997,0.06542838534610011
55,0.6499999999999997,0.06467235730596999
56,0.6599999999999997,0.06394803339106458
57,0.6699999999999997,0.06325342348583998
58,0.6799999999999997,0.062587061750285
59,0.6899999999999997,0.06194709159789917
60,0.6999999999999996,0.06133214941094074
61,0.7099999999999996,0.06074081130173485
62,0.7199999999999996,0.06017180999087573
63,0.7299999999999996,0.05962398043139623
64,0.7399999999999997,0.059096108320856475
65,0.7499999999999997,0.058587230953499554
66,0.7599999999999997,0.058096323361493715
67,0.7699999999999997,0.05762256610474108
68,0.7799999999999997,0.05716500299533247
69,0.7899999999999996,0.05672288711379397
70,0.7999999999999996,0.056295410054133646
71,0.8099999999999996,0.05588200349339641
72,0.8199999999999996,0.0554819572002429
73,0.8299999999999996,0.05509452131864993
74,0.8399999999999996,0.054719309857224924
75,0.8499999999999996,0.05435570615595118
76,0.8599999999999995,0.054003187682242625
77,0.8699999999999996,0.05366129031472118
78,0.8799999999999996,0.05332939701821465
79,0.8899999999999996,0.05300728389968875
80,0.8999999999999996,0.05269454146280473
81,0.9099999999999996,0.05239053767863523
82,0.9199999999999996,0.052095174162740294
83,0.9299999999999996,0.051807983421109934
84,0.9399999999999996,0.051528665932983816
