,time,vt
0,0.1,1.085498680933657
1,0.11,0.9688609178556454
2,0.12,0.8621558146452115
3,0.13,0.7649555029311536
4,0.13999999999999999,0.6768343416848904
5,0.14999999999999997,0.5973672482910902
6,0.15999999999999998,0.5261301380787482
7,0.16999999999999998,0.46270011944962425
8,0.17999999999999997,0.40665379189191025
9,0.18999999999999995,0.3575692660170096
10,0.19999999999999996,0.31502430087839467
11,0.20999999999999996,0.2785969755397938
12,0.21999999999999995,0.24786536997420563
13,0.22999999999999995,0.22240816272225553
14,0.23999999999999994,0.20180409735191046
15,0.24999999999999992,0.18563143305425978
16,0.2599999999999999,0.17341975063857754
17,0.2699999999999999,0.1632290804518238
18,0.2799999999999999,0.154114925028018
19,0.2899999999999999,0.14593831039902175
20,0.29999999999999993,0.1385799910036135
21,0.30999999999999994,0.13193842176482182
22,0.3199999999999999,0.12592601195535683
23,0.32999999999999985,0.12046763337989405
24,0.33999999999999986,0.11549867451137188
25,0.34999999999999987,0.11096302701429522
26,0.3599999999999999,0.1068122486975997
27,0.3699999999999999,0.10300408289242687
28,0.3799999999999999,0.09950180386783956
29,0.3899999999999999,0.09627361931210643
30,0.3999999999999998,0.09329109530466914
31,0.4099999999999998,0.09052987201864805
32,0.4199999999999998,0.08796833737507925
33,0.4299999999999998,0.08558690844995737
34,0.43999999999999984,0.08336911814501194
35,0.44999999999999984,0.0812998626043399
36,0.45999999999999985,0.0793656376081353
37,0.46999999999999986,0.07755459009791438
38,0.47999999999999976,0.07585626820537808
39,0.48999999999999977,0.07426105401949733
40,0.4999999999999998,0.07276053819405258
41,0.5099999999999998,0.07134697869896113
42,0.5199999999999998,0.07001350417395112
43,0.5299999999999998,0.06875400320637318
44,0.5399999999999998,0.0675626247608282
45,0.5499999999999998,0.0664345859644397
46,0.5599999999999997,0.06536492017723514
47,0.5699999999999997,0.06434961089053381
48,0.5799999999999997,0.06338495161697807
49,0.5899999999999997,0.062467261106537775
50,0.5999999999999998,0.06159341209081169
51,0.6099999999999998,0.06076047596957488
52,0.6199999999999998,0.05996579589918963
53,0.6299999999999997,0.05920692186623397
54,0.6399999999999997,0.05848150294498845
55,0.6499999999999997,0.057787575756196995
56,0.6599999999999997,0.05712322106802603
57,0.6699999999999997,0.05648659084266516
58,0.6799999999999997,0.05587617807772551
59,0.6899999999999997,0.055290323243685754
60,0.6999999999999996,0.054727689784367595
61,0.7099999999999996,0.0541869683265159
62,0.7199999999999996,0.053667012948593974
63,0.7299999999999996,0.05316655511204514
64,0.7399999999999997,0.052684614667543525
65,0.7499999999999997,0.052220414478666564
66,0.7599999999999997,0.05177263916448749
67,0.7699999999999997,0.0513407811363088
68,0.7799999999999997,0.0509238849547503
69,0.7899999999999996,0.05052126391876114
70,0.7999999999999996,0.050132153169652874
71,0.8099999999999996,0.04975601104880692
